Date,Start Equity,End Equity,PnL,Return %,Drawdown %,Holdings,Notes
2025-05-05,7587.42,7587.42,0.0,0.0,24.1258,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-06,7576.8,7576.8,0.0,0.0,24.232,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-07,7566.19,7566.19,0.0,0.0,24.3381,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-08,7555.6,7555.6,0.0,0.0,24.444,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-09,7545.02,7545.02,0.0,0.0,24.5498,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-12,7534.46,7534.46,0.0,0.0,24.6554,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-13,7523.91,7523.91,0.0,0.0,24.7609,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-14,7513.38,7513.38,0.0,0.0,24.8662,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-15,7502.86,7502.86,0.0,0.0,24.9714,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-16,7492.35,7492.35,0.0,0.0,25.0765,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-19,7481.86,7481.86,0.0,0.0,25.1814,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-20,7471.39,7471.39,0.0,0.0,25.2861,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-21,7460.93,7460.93,0.0,0.0,25.3907,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-22,7450.48,7450.48,0.0,0.0,25.4952,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-23,7440.05,7440.05,0.0,0.0,25.5995,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-26,7429.64,7429.64,0.0,0.0,25.7036,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-27,7419.24,7419.24,0.0,0.0,25.8076,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-28,7408.85,7408.85,0.0,0.0,25.9115,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-29,7398.48,7398.48,0.0,0.0,26.0152,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-05-30,7388.12,7388.12,0.0,0.0,26.1188,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-02,7377.78,7377.78,0.0,0.0,26.2222,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-03,7367.45,7367.45,0.0,0.0,26.3255,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-04,7357.13,7357.13,0.0,0.0,26.4287,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-05,7346.83,7346.83,0.0,0.0,26.5317,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-06,7336.55,7336.55,0.0,0.0,26.6345,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-09,7326.28,7326.28,0.0,0.0,26.7372,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-10,7316.02,7316.02,0.0,0.0,26.8398,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-11,7305.78,7305.78,0.0,0.0,26.9422,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-12,7295.55,7295.55,0.0,0.0,27.0445,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-13,7285.33,7285.33,0.0,0.0,27.1467,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-16,7275.14,7275.14,0.0,0.0,27.2486,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-17,7264.95,7264.95,0.0,0.0,27.3505,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-18,7254.78,7254.78,0.0,0.0,27.4522,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-19,7244.62,7244.62,0.0,0.0,27.5538,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-20,7234.48,7234.48,0.0,0.0,27.6552,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-23,7224.35,7224.35,0.0,0.0,27.7565,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-24,7214.24,7214.24,0.0,0.0,27.8576,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-25,7204.14,7204.14,0.0,0.0,27.9586,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-26,7194.05,7194.05,0.0,0.0,28.0595,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-27,7183.98,7183.98,0.0,0.0,28.1602,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-06-30,7173.92,7173.92,0.0,0.0,28.2608,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-01,7163.88,7163.88,0.0,0.0,28.3612,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-02,7153.85,7153.85,0.0,0.0,28.4615,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-03,7143.83,7143.83,0.0,0.0,28.5617,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-04,7133.83,7133.83,0.0,0.0,28.6617,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-07,7123.85,7123.85,0.0,0.0,28.7615,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-08,7113.87,7113.87,0.0,0.0,28.8613,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-09,7103.91,7103.91,0.0,0.0,28.9609,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-10,7093.97,7093.97,0.0,0.0,29.0603,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-11,7084.04,7084.04,0.0,0.0,29.1596,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-14,7074.12,7074.12,0.0,0.0,29.2588,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-15,7064.21,7064.21,0.0,0.0,29.3579,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-16,7054.32,7054.32,0.0,0.0,29.4568,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-17,7044.45,7044.45,0.0,0.0,29.5555,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-18,7034.59,7034.59,0.0,0.0,29.6541,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-21,7024.74,7024.74,0.0,0.0,29.7526,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-22,7014.9,7014.9,0.0,0.0,29.851,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-23,7005.08,7005.08,0.0,0.0,29.9492,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-24,6995.28,6995.28,0.0,0.0,30.0472,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-25,6985.48,6985.48,0.0,0.0,30.1452,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-28,6975.7,6975.7,0.0,0.0,30.243,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-29,6965.94,6965.94,0.0,0.0,30.3406,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-30,6956.18,6956.18,0.0,0.0,30.4382,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-07-31,6946.45,6946.45,0.0,0.0,30.5355,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-08-01,6936.72,6936.72,0.0,0.0,30.6328,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-08-04,6927.01,6927.01,0.0,0.0,30.7299,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-08-05,6917.31,6917.31,0.0,0.0,30.8269,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-08-06,6907.63,6907.63,0.0,0.0,30.9237,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-08-07,6897.96,6897.96,0.0,0.0,31.0204,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
2025-08-08,6888.3,6888.3,0.0,0.0,31.117,"{""SOXS"": 124.06693852356076}",vol_target_off;persistence_off;inverse_blocker_off
