Variant,Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %
OV_sh6_h1_dd0w40_re1_SOXS,2025-12-24,16840.61,SOXL,no change,no change,no change,no change,SOXL,16969.78,129.17,0.77,17.59
OV_sh6_h1_dd0w40_re1_SOXS,2025-12-26,16969.78,SOXL,no change,no change,no change,no change,SOXL,17071.96,102.18,0.6,17.09
OV_sh6_h1_dd0w40_re1_SOXS,2025-12-29,17071.96,SOXL,no change,no change,no change,no change,SOXL,16888.77,-183.19,-1.07,17.98
OV_sh6_h1_dd0w40_re1_SOXS,2025-12-30,16888.77,SOXL,no change,no change,no change,no change,SOXL,16860.47,-28.3,-0.17,18.12
OV_sh6_h1_dd0w40_re1_SOXS,2025-12-31,16860.47,SOXL,no change,no change,no change,no change,SOXL,16331.63,-528.84,-3.14,20.69
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-02,16331.63,SOXL,10:20,SOXL,15:55,SOXL,SOXL,18129.6,1797.97,11.01,11.96
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-05,18129.6,SOXL,no change,no change,no change,no change,SOXL,18808.89,679.28,3.75,8.66
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-06,18808.89,SOXL,no change,no change,no change,no change,SOXL,20766.15,1957.26,10.41,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-07,20766.15,SOXL,no change,no change,no change,no change,SOXL,20016.82,-749.32,-3.61,3.61
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-08,20016.82,SOXL,no change,no change,no change,no change,SOXL,19052.58,-964.24,-4.82,8.25
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-09,19052.58,SOXL,no change,no change,no change,no change,SOXL,20812.2,1759.62,9.24,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-12,20812.2,SOXL,no change,no change,no change,no change,SOXL,21063.57,251.37,1.21,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-13,21063.57,SOXL,no change,no change,no change,no change,SOXL,21495.32,431.75,2.05,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-14,21495.32,SOXL,no change,no change,no change,no change,SOXL,21174.87,-320.45,-1.49,1.49
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-15,21174.87,SOXL,09:37,SOXL,15:55,SOXL,SOXL,23019.8,1844.93,8.71,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-16,23019.8,SOXL,no change,no change,no change,no change,SOXL,24024.61,1004.82,4.37,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-20,24024.61,SOXL,no change,no change,no change,no change,SOXL,22990.13,-1034.49,-4.31,4.31
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-21,22990.13,SOXL,11:42,SOXL,15:55,SOXL,SOXL,24871.76,1881.63,8.18,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-22,24871.76,SOXL,no change,no change,no change,no change,SOXL,24844.38,-27.37,-0.11,0.11
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-23,24844.38,SOXL,no change,no change,no change,no change,SOXL,23999.68,-844.7,-3.4,3.51
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-26,23999.68,SOXL,no change,no change,no change,no change,SOXL,23729.84,-269.84,-1.12,4.59
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-27,23729.84,SOXL,no change,no change,no change,no change,SOXL,25403.6,1673.76,7.05,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-28,25403.6,SOXL,04:00,SOXL,15:55,SOXL,SOXL,27376.06,1972.45,7.76,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-29,27376.06,SOXL,no change,no change,no change,no change,SOXL,27456.17,80.11,0.29,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-01-30,27456.17,SOXL,no change,no change,no change,no change,SOXL,24138.45,-3317.72,-12.08,12.08
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-02,24138.45,SOXL,no change,no change,15:55,SOXS,SOXS,25383.95,1245.5,5.16,7.55
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-03,25383.95,SOXS,07:31,SOXS,15:55,SOXL,SOXL,24155.17,-1228.78,-4.84,12.02
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-04,24155.17,SOXL,no change,no change,15:55,SOXS,SOXS,21172.34,-2982.83,-12.35,22.89
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-05,21172.34,SOXS,no change,no change,no change,no change,SOXS,21354.2,181.86,0.86,22.22
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-06,21354.2,SOXS,04:26,SOXS,15:55,SOXL,SOXL,20158.59,-1195.6,-5.6,26.58
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-09,20158.59,SOXL,no change,no change,no change,no change,SOXL,20860.29,701.69,3.48,24.02
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-10,20860.29,SOXL,no change,no change,no change,no change,SOXL,20624.9,-235.38,-1.13,24.88
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-11,20624.9,SOXL,no change,no change,no change,no change,SOXL,22218.08,1593.18,7.72,19.08
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-12,22218.08,SOXL,no change,no change,no change,no change,SOXL,20581.89,-1636.2,-7.36,25.04
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-13,20581.89,SOXL,no change,no change,15:55,SOXS,SOXS,20928.9,347.01,1.69,23.77
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-17,20928.9,SOXS,no change,no change,15:55,SOXL,SOXL,20865.77,-63.12,-0.3,24.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-18,20865.77,SOXL,no change,no change,no change,no change,SOXL,21580.41,714.64,3.42,21.4
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-19,21580.41,SOXL,no change,no change,no change,no change,SOXL,21076.91,-503.49,-2.33,23.23
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-20,21076.91,SOXL,no change,no change,no change,no change,SOXL,21695.72,618.81,2.94,20.98
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-23,21695.72,SOXL,no change,no change,no change,no change,SOXL,21209.25,-486.47,-2.24,22.75
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-24,21209.25,SOXL,no change,no change,no change,no change,SOXL,22303.17,1093.91,5.16,18.77
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-25,22303.17,SOXL,no change,no change,no change,no change,SOXL,23355.63,1052.47,4.72,14.93
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-26,23355.63,SOXL,no change,no change,no change,no change,SOXL,21150.0,-2205.63,-9.44,22.97
OV_sh6_h1_dd0w40_re1_SOXS,2026-02-27,21150.0,SOXL,no change,no change,15:55,SOXS,SOXS,20326.94,-823.06,-3.89,25.97
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-02,20326.94,SOXS,no change,no change,no change,no change,SOXS,20328.07,1.13,0.01,25.96
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-03,20328.07,SOXS,no change,no change,no change,no change,SOXS,23377.7,3049.63,15.0,14.85
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-04,23377.7,SOXS,no change,no change,no change,no change,SOXS,21853.31,-1524.38,-6.52,20.41
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-05,21853.31,SOXS,13:43,SOXS,15:55,SOXS,SOXS,23464.8,1611.49,7.37,14.54
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-06,23464.8,SOXS,09:30,SOXS,15:55,SOXL,SOXL,24871.33,1406.53,5.99,9.41
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-09,24871.33,SOXL,15:43,SOXL,15:55,SOXS,SOXS,27439.38,2568.05,10.33,0.06
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-10,27439.38,SOXS,04:36,SOXS,15:55,SOXL,SOXL,26130.39,-1308.99,-4.77,4.83
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-11,26130.39,SOXL,no change,no change,15:55,SOXS,SOXS,27062.99,932.6,3.57,1.43
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-12,27062.99,SOXS,10:02,SOXS,15:55,SOXL,SOXL,29160.75,2097.77,7.75,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-13,29160.75,SOXL,no change,no change,15:55,SOXS,SOXS,29355.71,194.95,0.67,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-16,29355.71,SOXS,06:42,SOXS,15:55,SOXL,SOXL,27962.2,-1393.5,-4.75,4.75
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-17,27962.2,SOXL,no change,no change,no change,no change,SOXL,28524.47,562.26,2.01,2.83
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-18,28524.47,SOXL,no change,no change,no change,no change,SOXL,28352.66,-171.8,-0.6,3.42
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-19,28352.66,SOXL,no change,no change,no change,no change,SOXL,28628.59,275.93,0.97,2.48
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-20,28628.59,SOXL,no change,no change,no change,no change,SOXL,26418.58,-2210.01,-7.72,10.01
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-23,26418.58,SOXL,10:50,SOXL,15:55,SOXS,SOXS,28916.76,2498.18,9.46,1.5
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-24,28916.76,SOXS,11:24,SOXS,no change,no change,CASH,27544.12,-1372.64,-4.75,6.17
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-25,27544.12,CASH,no change,no change,15:55,SOXS,SOXS,27541.37,-2.75,-0.01,6.18
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-26,27541.37,SOXS,11:46,SOXS,15:55,SOXL,SOXL,29869.46,2328.1,8.45,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-27,29869.46,SOXL,no change,no change,15:55,SOXS,SOXS,28397.65,-1471.81,-4.93,4.93
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-30,28397.65,SOXS,10:59,SOXS,15:55,SOXS,SOXS,30575.11,2177.46,7.67,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-03-31,30575.11,SOXS,08:01,SOXS,no change,no change,CASH,29128.02,-1447.1,-4.73,4.73
OV_sh6_h1_dd0w40_re1_SOXS,2026-04-01,29128.02,CASH,no change,no change,15:55,SOXL,SOXL,29125.1,-2.91,-0.01,4.74
OV_sh6_h1_dd0w40_re1_SOXS,2026-04-02,29125.1,SOXL,no change,no change,no change,no change,SOXL,29437.53,312.42,1.07,3.72
OV_sh6_h1_dd0w40_re1_SOXS,2026-04-06,29437.53,SOXL,no change,no change,no change,no change,SOXL,30519.85,1082.32,3.68,0.18
OV_sh6_h1_dd0w40_re1_SOXS,2026-04-07,30519.85,SOXL,19:33,SOXL,15:55,SOXL,SOXL,35220.44,4700.59,15.4,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-04-08,35220.44,SOXL,07:15,SOXL,15:55,SOXL,SOXL,40796.99,5576.56,15.83,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-04-09,40796.99,SOXL,no change,no change,no change,no change,SOXL,43568.28,2771.29,6.79,0.0
OV_sh6_h1_dd0w40_re1_SOXS,2026-04-10,43568.28,SOXL,no change,no change,no change,no change,SOXL,46300.2,2731.91,6.27,0.0
C_sp4.7_rv75_tr1.10_th1.20,2025-10-10,10000.0,CASH,no change,no change,15:55,SOXL,SOXL,9999.0,-1.0,-0.01,0.01
C_sp4.7_rv75_tr1.10_th1.20,2025-10-13,9999.0,SOXL,04:00,SOXL,15:55,SOXL,SOXL,10813.87,814.87,8.15,0.0
C_sp4.7_rv75_tr1.10_th1.20,2025-10-14,10813.87,SOXL,no change,no change,no change,no change,SOXL,10120.48,-693.39,-6.41,6.41
C_sp4.7_rv75_tr1.10_th1.20,2025-10-15,10120.48,SOXL,11:37,SOXL,15:55,SOXL,SOXL,10849.64,729.16,7.2,0.0
C_sp4.7_rv75_tr1.10_th1.20,2025-10-16,10849.64,SOXL,no change,no change,no change,no change,SOXL,11037.81,188.17,1.73,0.0
C_sp4.7_rv75_tr1.10_th1.20,2025-10-17,11037.81,SOXL,no change,no change,no change,no change,SOXL,10961.46,-76.35,-0.69,0.69
C_sp4.7_rv75_tr1.10_th1.20,2025-10-20,10961.46,SOXL,no change,no change,no change,no change,SOXL,11567.12,605.66,5.53,0.0
C_sp4.7_rv75_tr1.10_th1.20,2025-10-21,11567.12,SOXL,no change,no change,no change,no change,SOXL,11358.2,-208.92,-1.81,1.81
C_sp4.7_rv75_tr1.10_th1.20,2025-10-22,11358.2,SOXL,no change,no change,15:55,SOXS,SOXS,10417.08,-941.12,-8.29,9.94
C_sp4.7_rv75_tr1.10_th1.20,2025-10-23,10417.08,SOXS,09:50,SOXS,15:55,SOXL,SOXL,9885.82,-531.26,-5.1,14.54
C_sp4.7_rv75_tr1.10_th1.20,2025-10-24,9885.82,SOXL,no change,no change,no change,no change,SOXL,10416.79,530.97,5.37,9.94
C_sp4.7_rv75_tr1.10_th1.20,2025-10-27,10416.79,SOXL,no change,no change,no change,no change,SOXL,11250.99,834.21,8.01,2.73
C_sp4.7_rv75_tr1.10_th1.20,2025-10-28,11250.99,SOXL,no change,no change,no change,no change,SOXL,11280.96,29.96,0.27,2.47
C_sp4.7_rv75_tr1.10_th1.20,2025-10-29,11280.96,SOXL,no change,no change,no change,no change,SOXL,11867.06,586.1,5.2,0.0
C_sp4.7_rv75_tr1.10_th1.20,2025-10-30,11867.06,SOXL,no change,no change,no change,no change,SOXL,11429.36,-437.69,-3.69,3.69
C_sp4.7_rv75_tr1.10_th1.20,2025-10-31,11429.36,SOXL,no change,no change,no change,no change,SOXL,11530.26,100.9,0.88,2.84
C_sp4.7_rv75_tr1.10_th1.20,2025-11-03,11530.26,SOXL,no change,no change,no change,no change,SOXL,11645.32,115.06,1.0,1.87
C_sp4.7_rv75_tr1.10_th1.20,2025-11-04,11645.32,SOXL,no change,no change,no change,no change,SOXL,10258.57,-1386.75,-11.91,13.55
C_sp4.7_rv75_tr1.10_th1.20,2025-11-05,10258.57,SOXL,15:50,SOXL,15:55,SOXL,SOXL,11350.55,1091.98,10.64,4.35
C_sp4.7_rv75_tr1.10_th1.20,2025-11-06,11350.55,SOXL,no change,no change,no change,no change,SOXL,10345.32,-1005.23,-8.86,12.82
C_sp4.7_rv75_tr1.10_th1.20,2025-11-07,10345.32,SOXL,no change,no change,no change,no change,SOXL,9900.12,-445.21,-4.3,16.57
C_sp4.7_rv75_tr1.10_th1.20,2025-11-10,9900.12,SOXL,no change,no change,no change,no change,SOXL,10829.32,929.21,9.39,8.74
C_sp4.7_rv75_tr1.10_th1.20,2025-11-11,10829.32,SOXL,no change,no change,no change,no change,SOXL,10042.68,-786.65,-7.26,15.37
C_sp4.7_rv75_tr1.10_th1.20,2025-11-12,10042.68,SOXL,no change,no change,no change,no change,SOXL,10479.86,437.18,4.35,11.69
C_sp4.7_rv75_tr1.10_th1.20,2025-11-13,10479.86,SOXL,no change,no change,no change,no change,SOXL,9400.15,-1079.71,-10.3,20.79
C_sp4.7_rv75_tr1.10_th1.20,2025-11-14,9400.15,SOXL,no change,no change,no change,no change,SOXL,9318.65,-81.5,-0.87,21.47
C_sp4.7_rv75_tr1.10_th1.20,2025-11-17,9318.65,SOXL,no change,no change,no change,no change,SOXL,8848.89,-469.76,-5.04,25.43
C_sp4.7_rv75_tr1.10_th1.20,2025-11-18,8848.89,SOXL,no change,no change,no change,no change,SOXL,8332.47,-516.43,-5.84,29.78
C_sp4.7_rv75_tr1.10_th1.20,2025-11-19,8332.47,SOXL,17:36,SOXL,15:55,SOXL,SOXL,9182.37,849.9,10.2,22.62
C_sp4.7_rv75_tr1.10_th1.20,2025-11-20,9182.37,SOXL,08:02,SOXL,15:55,SOXL,SOXL,9773.31,590.94,6.44,17.64
C_sp4.7_rv75_tr1.10_th1.20,2025-11-21,9773.31,SOXL,no change,no change,no change,no change,SOXL,10033.25,259.95,2.66,15.45
C_sp4.7_rv75_tr1.10_th1.20,2025-11-24,10033.25,SOXL,10:11,SOXL,15:55,SOXL,SOXL,10881.97,848.71,8.46,8.3
C_sp4.7_rv75_tr1.10_th1.20,2025-11-25,10881.97,SOXL,no change,no change,no change,no change,SOXL,10909.08,27.11,0.25,8.07
C_sp4.7_rv75_tr1.10_th1.20,2025-11-26,10909.08,SOXL,15:57,SOXL,15:55,SOXL,SOXL,11823.32,914.25,8.38,0.37
C_sp4.7_rv75_tr1.10_th1.20,2025-11-28,11823.32,SOXL,no change,no change,no change,no change,SOXL,12351.24,527.92,4.47,0.0
C_sp4.7_rv75_tr1.10_th1.20,2025-12-01,12351.24,SOXL,no change,no change,no change,no change,SOXL,12458.03,106.79,0.86,0.0
C_sp4.7_rv75_tr1.10_th1.20,2025-12-02,12458.03,SOXL,no change,no change,no change,no change,SOXL,13167.94,709.91,5.7,0.0
C_sp4.7_rv75_tr1.10_th1.20,2025-12-03,13167.94,SOXL,no change,no change,no change,no change,SOXL,14007.2,839.26,6.37,0.0
C_sp4.7_rv75_tr1.10_th1.20,2025-12-04,14007.2,SOXL,no change,no change,no change,no change,SOXL,13549.97,-457.23,-3.26,3.26
C_sp4.7_rv75_tr1.10_th1.20,2025-12-05,13549.97,SOXL,no change,no change,no change,no change,SOXL,14001.18,451.21,3.33,0.04
C_sp4.7_rv75_tr1.10_th1.20,2025-12-08,14001.18,SOXL,no change,no change,no change,no change,SOXL,14357.64,356.46,2.55,0.0
C_sp4.7_rv75_tr1.10_th1.20,2025-12-09,14357.64,SOXL,no change,no change,no change,no change,SOXL,14393.74,36.1,0.25,0.0
C_sp4.7_rv75_tr1.10_th1.20,2025-12-10,14393.74,SOXL,no change,no change,no change,no change,SOXL,14999.87,606.13,4.21,0.0
C_sp4.7_rv75_tr1.10_th1.20,2025-12-11,14999.87,SOXL,no change,no change,no change,no change,SOXL,14605.81,-394.06,-2.63,2.63
C_sp4.7_rv75_tr1.10_th1.20,2025-12-12,14605.81,SOXL,no change,no change,no change,no change,SOXL,12536.24,-2069.57,-14.17,16.42
C_sp4.7_rv75_tr1.10_th1.20,2025-12-15,12536.24,SOXL,no change,no change,no change,no change,SOXL,12343.72,-192.52,-1.54,17.71
C_sp4.7_rv75_tr1.10_th1.20,2025-12-16,12343.72,SOXL,no change,no change,no change,no change,SOXL,12251.98,-91.75,-0.74,18.32
C_sp4.7_rv75_tr1.10_th1.20,2025-12-17,12251.98,SOXL,no change,no change,no change,no change,SOXL,10788.54,-1463.44,-11.94,28.08
C_sp4.7_rv75_tr1.10_th1.20,2025-12-18,10788.54,SOXL,09:46,SOXL,15:55,SOXL,SOXL,11886.55,1098.01,10.18,20.76
C_sp4.7_rv75_tr1.10_th1.20,2025-12-19,11886.55,SOXL,no change,no change,no change,no change,SOXL,12833.09,946.54,7.96,14.45
C_sp4.7_rv75_tr1.10_th1.20,2025-12-22,12833.09,SOXL,no change,no change,no change,no change,SOXL,13230.41,397.32,3.1,11.8
C_sp4.7_rv75_tr1.10_th1.20,2025-12-23,13230.41,SOXL,no change,no change,no change,no change,SOXL,13389.52,159.11,1.2,10.74
C_sp4.7_rv75_tr1.10_th1.20,2025-12-24,13389.52,SOXL,no change,no change,no change,no change,SOXL,13492.22,102.7,0.77,10.05
C_sp4.7_rv75_tr1.10_th1.20,2025-12-26,13492.22,SOXL,no change,no change,no change,no change,SOXL,13573.46,81.24,0.6,9.51
C_sp4.7_rv75_tr1.10_th1.20,2025-12-29,13573.46,SOXL,no change,no change,no change,no change,SOXL,13427.81,-145.65,-1.07,10.48
C_sp4.7_rv75_tr1.10_th1.20,2025-12-30,13427.81,SOXL,no change,no change,no change,no change,SOXL,13405.3,-22.5,-0.17,10.63
C_sp4.7_rv75_tr1.10_th1.20,2025-12-31,13405.3,SOXL,no change,no change,no change,no change,SOXL,12984.84,-420.46,-3.14,13.43
C_sp4.7_rv75_tr1.10_th1.20,2026-01-02,12984.84,SOXL,10:20,SOXL,15:55,SOXL,SOXL,14414.36,1429.52,11.01,3.9
C_sp4.7_rv75_tr1.10_th1.20,2026-01-05,14414.36,SOXL,no change,no change,no change,no change,SOXL,14954.44,540.08,3.75,0.3
C_sp4.7_rv75_tr1.10_th1.20,2026-01-06,14954.44,SOXL,no change,no change,no change,no change,SOXL,16510.6,1556.16,10.41,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-07,16510.6,SOXL,no change,no change,no change,no change,SOXL,15914.84,-595.77,-3.61,3.61
C_sp4.7_rv75_tr1.10_th1.20,2026-01-08,15914.84,SOXL,no change,no change,no change,no change,SOXL,15148.2,-766.64,-4.82,8.25
C_sp4.7_rv75_tr1.10_th1.20,2026-01-09,15148.2,SOXL,no change,no change,no change,no change,SOXL,16547.22,1399.02,9.24,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-12,16547.22,SOXL,no change,no change,no change,no change,SOXL,16747.08,199.86,1.21,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-13,16747.08,SOXL,no change,no change,no change,no change,SOXL,17090.35,343.27,2.05,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-14,17090.35,SOXL,no change,no change,no change,no change,SOXL,16835.57,-254.78,-1.49,1.49
C_sp4.7_rv75_tr1.10_th1.20,2026-01-15,16835.57,SOXL,09:37,SOXL,15:55,SOXL,SOXL,18302.42,1466.85,8.71,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-16,18302.42,SOXL,no change,no change,no change,no change,SOXL,19101.32,798.9,4.37,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-20,19101.32,SOXL,no change,no change,no change,no change,SOXL,18278.83,-822.49,-4.31,4.31
C_sp4.7_rv75_tr1.10_th1.20,2026-01-21,18278.83,SOXL,11:42,SOXL,15:55,SOXL,SOXL,19774.86,1496.03,8.18,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-22,19774.86,SOXL,no change,no change,no change,no change,SOXL,19753.1,-21.76,-0.11,0.11
C_sp4.7_rv75_tr1.10_th1.20,2026-01-23,19753.1,SOXL,no change,no change,no change,no change,SOXL,19081.5,-671.6,-3.4,3.51
C_sp4.7_rv75_tr1.10_th1.20,2026-01-26,19081.5,SOXL,no change,no change,no change,no change,SOXL,18866.96,-214.54,-1.12,4.59
C_sp4.7_rv75_tr1.10_th1.20,2026-01-27,18866.96,SOXL,no change,no change,no change,no change,SOXL,20197.72,1330.76,7.05,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-28,20197.72,SOXL,04:00,SOXL,15:55,SOXL,SOXL,21765.97,1568.24,7.76,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-29,21765.97,SOXL,no change,no change,no change,no change,SOXL,21829.66,63.69,0.29,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-01-30,21829.66,SOXL,no change,no change,no change,no change,SOXL,19191.83,-2637.83,-12.08,12.08
C_sp4.7_rv75_tr1.10_th1.20,2026-02-02,19191.83,SOXL,no change,no change,no change,no change,SOXL,20188.15,996.32,5.19,7.52
C_sp4.7_rv75_tr1.10_th1.20,2026-02-03,20188.15,SOXL,no change,no change,no change,no change,SOXL,18923.08,-1265.07,-6.27,13.31
C_sp4.7_rv75_tr1.10_th1.20,2026-02-04,18923.08,SOXL,no change,no change,no change,no change,SOXL,16591.32,-2331.76,-12.32,24.0
C_sp4.7_rv75_tr1.10_th1.20,2026-02-05,16591.32,SOXL,no change,no change,no change,no change,SOXL,16439.04,-152.27,-0.92,24.69
C_sp4.7_rv75_tr1.10_th1.20,2026-02-06,16439.04,SOXL,09:56,SOXL,15:55,SOXL,SOXL,18423.76,1984.71,12.07,15.6
C_sp4.7_rv75_tr1.10_th1.20,2026-02-09,18423.76,SOXL,no change,no change,no change,no change,SOXL,19065.06,641.31,3.48,12.66
C_sp4.7_rv75_tr1.10_th1.20,2026-02-10,19065.06,SOXL,no change,no change,no change,no change,SOXL,18849.93,-215.13,-1.13,13.65
C_sp4.7_rv75_tr1.10_th1.20,2026-02-11,18849.93,SOXL,no change,no change,no change,no change,SOXL,20306.01,1456.07,7.72,6.98
C_sp4.7_rv75_tr1.10_th1.20,2026-02-12,20306.01,SOXL,no change,no change,no change,no change,SOXL,18810.62,-1495.39,-7.36,13.83
C_sp4.7_rv75_tr1.10_th1.20,2026-02-13,18810.62,SOXL,no change,no change,no change,no change,SOXL,19133.51,322.88,1.72,12.35
C_sp4.7_rv75_tr1.10_th1.20,2026-02-17,19133.51,SOXL,no change,no change,no change,no change,SOXL,19115.65,-17.86,-0.09,12.43
C_sp4.7_rv75_tr1.10_th1.20,2026-02-18,19115.65,SOXL,no change,no change,no change,no change,SOXL,19770.35,654.7,3.42,9.43
C_sp4.7_rv75_tr1.10_th1.20,2026-02-19,19770.35,SOXL,no change,no change,no change,no change,SOXL,19309.09,-461.26,-2.33,11.55
C_sp4.7_rv75_tr1.10_th1.20,2026-02-20,19309.09,SOXL,no change,no change,no change,no change,SOXL,19875.99,566.91,2.94,8.95
C_sp4.7_rv75_tr1.10_th1.20,2026-02-23,19875.99,SOXL,no change,no change,no change,no change,SOXL,19430.32,-445.67,-2.24,10.99
C_sp4.7_rv75_tr1.10_th1.20,2026-02-24,19430.32,SOXL,no change,no change,no change,no change,SOXL,20432.48,1002.16,5.16,6.4
C_sp4.7_rv75_tr1.10_th1.20,2026-02-25,20432.48,SOXL,no change,no change,no change,no change,SOXL,21396.67,964.19,4.72,1.98
C_sp4.7_rv75_tr1.10_th1.20,2026-02-26,21396.67,SOXL,no change,no change,no change,no change,SOXL,19376.04,-2020.63,-9.44,11.24
C_sp4.7_rv75_tr1.10_th1.20,2026-02-27,19376.04,SOXL,no change,no change,15:55,SOXS,SOXS,18622.02,-754.02,-3.89,14.69
C_sp4.7_rv75_tr1.10_th1.20,2026-03-02,18622.02,SOXS,no change,no change,no change,no change,SOXS,18623.05,1.03,0.01,14.69
C_sp4.7_rv75_tr1.10_th1.20,2026-03-03,18623.05,SOXS,no change,no change,no change,no change,SOXS,21416.89,2793.84,15.0,1.89
C_sp4.7_rv75_tr1.10_th1.20,2026-03-04,21416.89,SOXS,no change,no change,no change,no change,SOXS,20020.37,-1396.53,-6.52,8.29
C_sp4.7_rv75_tr1.10_th1.20,2026-03-05,20020.37,SOXS,13:43,SOXS,15:55,SOXS,SOXS,21496.69,1476.32,7.37,1.53
C_sp4.7_rv75_tr1.10_th1.20,2026-03-06,21496.69,SOXS,09:30,SOXS,15:55,SOXL,SOXL,22785.24,1288.55,5.99,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-09,22785.24,SOXL,15:43,SOXL,15:55,SOXL,SOXL,25137.9,2352.66,10.33,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-10,25137.9,SOXL,no change,no change,no change,no change,SOXL,25702.58,564.68,2.25,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-11,25702.58,SOXL,no change,no change,15:55,SOXS,SOXS,26619.92,917.33,3.57,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-12,26619.92,SOXS,10:02,SOXS,15:55,SOXL,SOXL,28683.34,2063.42,7.75,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-13,28683.34,SOXL,no change,no change,no change,no change,SOXL,28883.76,200.42,0.7,0.0
C_sp4.7_rv75_tr1.10_th1.20,2026-03-16,28883.76,SOXL,15:13,SOXL,15:55,SOXL,SOXL,31173.56,2289.8,7.93,0.0
