ok,idx,attempt,elapsed_sec,window,cpu_final_equity,cpu_return_pct,cpu_pnl,cpu_maxdd_pct,cpu_maxdd_usd,gpu_final_equity,gpu_return_pct,gpu_pnl,gpu_maxdd_pct,gpu_maxdd_usd,cpu_gpu_diff_bps,gpu_backend,summary_json,engine,engine_note,strategy_profile,profit_lock_exec_model,runtime_profit_lock_order_type,runtime_stop_price_offset_bps,rebalance_time_ny,slippage_bps,sell_fee_bps,warmup_days,daily_lookback_days,anchor_window_start_equity,daily_synthetic_parity,daily_synthetic_parity_split_adjustment,cpu_score,gpu_score,combined_score
True,15,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00015_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,2.0,15:55,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,14,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00014_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,2.0,15:55,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,111,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00111_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:55,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,110,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00110_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:55,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,79,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00079_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,2.0,15:55,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,78,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00078_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,2.0,15:55,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,95,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00095_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,2.0,15:56,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,94,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00094_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,2.0,15:56,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,127,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00127_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:56,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,126,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00126_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:56,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,62,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00062_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,close_position,2.0,15:56,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,63,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00063_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,close_position,2.0,15:56,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,143,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00143_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,close_position,2.0,15:55,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,142,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00142_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,close_position,2.0,15:55,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,191,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00191_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,trailing_stop,2.0,15:56,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,190,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00190_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,trailing_stop,2.0,15:56,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,31,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00031_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,2.0,15:56,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,30,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00030_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,2.0,15:56,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,174,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00174_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,trailing_stop,2.0,15:55,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,175,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00175_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,trailing_stop,2.0,15:55,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,46,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00046_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,close_position,2.0,15:55,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,47,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00047_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,close_position,2.0,15:55,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,159,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00159_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,close_position,2.0,15:56,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,158,1,0.0016,2026-03-13 to 2026-03-26,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,11058.153263498634,10.581532634986335,1058.1532634986343,6.933575978161969,709.558397857365,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00158_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,close_position,2.0,15:56,1.0,0.5,260,800,False,True,True,7.1147446459053505,7.1147446459053505,7.1147446459053505
True,96,1,0.0016,2026-03-13 to 2026-03-26,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00096_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:55,0.0,0.0,260,800,False,True,False,6.110995375919041,6.110995375919041,6.110995375919041
True,97,1,0.0016,2026-03-13 to 2026-03-26,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00097_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,market_order,2.0,15:55,0.0,0.0,260,800,False,True,False,6.110995375919041,6.110995375919041,6.110995375919041
True,129,1,0.0016,2026-03-13 to 2026-03-26,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00129_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,close_position,2.0,15:55,0.0,0.0,260,800,False,True,False,6.110995375919041,6.110995375919041,6.110995375919041
True,128,1,0.0016,2026-03-13 to 2026-03-26,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00128_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,close_position,2.0,15:55,0.0,0.0,260,800,False,True,False,6.110995375919041,6.110995375919041,6.110995375919041
True,144,1,0.0016,2026-03-13 to 2026-03-26,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00144_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,close_position,2.0,15:56,0.0,0.0,260,800,False,True,False,6.110995375919041,6.110995375919041,6.110995375919041
True,145,1,0.0016,2026-03-13 to 2026-03-26,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00145_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,close_position,2.0,15:56,0.0,0.0,260,800,False,True,False,6.110995375919041,6.110995375919041,6.110995375919041
True,65,1,0.0016,2026-03-13 to 2026-03-26,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00065_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,2.0,15:55,0.0,0.0,260,800,False,True,False,6.110995375919041,6.110995375919041,6.110995375919041
True,64,1,0.0016,2026-03-13 to 2026-03-26,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00064_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,2.0,15:55,0.0,0.0,260,800,False,True,False,6.110995375919041,6.110995375919041,6.110995375919041
True,80,1,0.0016,2026-03-13 to 2026-03-26,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00080_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,2.0,15:56,0.0,0.0,260,800,False,True,False,6.110995375919041,6.110995375919041,6.110995375919041
True,81,1,0.0016,2026-03-13 to 2026-03-26,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00081_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,trailing_stop,2.0,15:56,0.0,0.0,260,800,False,True,False,6.110995375919041,6.110995375919041,6.110995375919041
True,0,1,0.0016,2026-03-13 to 2026-03-26,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00000_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,2.0,15:55,0.0,0.0,260,800,False,True,False,6.110995375919041,6.110995375919041,6.110995375919041
True,1,1,0.0016,2026-03-13 to 2026-03-26,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00001_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,2.0,15:55,0.0,0.0,260,800,False,True,False,6.110995375919041,6.110995375919041,6.110995375919041
True,49,1,0.0016,2026-03-13 to 2026-03-26,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00049_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,close_position,2.0,15:56,0.0,0.0,260,800,False,True,False,6.110995375919041,6.110995375919041,6.110995375919041
True,48,1,0.0016,2026-03-13 to 2026-03-26,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00048_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,close_position,2.0,15:56,0.0,0.0,260,800,False,True,False,6.110995375919041,6.110995375919041,6.110995375919041
True,177,1,0.0016,2026-03-13 to 2026-03-26,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,10980.088995035976,9.800889950359771,980.088995035976,7.379789148881461,765.246610387403,0.0,cpu_fallback,/home/chewy/projects/trading-compose-dev/research/reports/gpu_native_daily_grid_20260327/gpu_native_00177_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26.json,gpu_native_daily_batch,daily_batch_no_minute_lifecycle,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,synthetic,trailing_stop,2.0,15:56,0.0,0.0,260,800,False,True,False,6.110995375919041,6.110995375919041,6.110995375919041
