ok,idx,attempt,elapsed_sec,window,cpu_final_equity,cpu_return_pct,cpu_pnl,cpu_maxdd_pct,gpu_final_equity,gpu_return_pct,gpu_pnl,gpu_maxdd_pct,cpu_gpu_diff_bps,gpu_backend,summary_json,strategy_profile,profit_lock_exec_model,runtime_profit_lock_order_type,rebalance_time_ny,slippage_bps,sell_fee_bps,runtime_stop_price_offset_bps,warmup_days,daily_lookback_days,anchor_window_start_equity,daily_synthetic_parity,cpu_score,gpu_score,combined_score
True,79,1,9.874,2026-03-13 to 2026-03-26,10997.749150018568,9.977491500185675,997.7491500185679,7.885256835724938,10997.749150018568,9.977491500185675,997.7491500185679,7.885256835724938,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00079_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.0,1.0,2.0,260,800,False,False,6.034863082323206,6.034863082323206,6.034863082323206
True,78,1,9.592,2026-03-13 to 2026-03-26,10997.749150018568,9.977491500185675,997.7491500185679,7.885256835724938,10997.749150018568,9.977491500185675,997.7491500185679,7.885256835724938,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00078_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.0,1.0,1.0,260,800,False,False,6.034863082323206,6.034863082323206,6.034863082323206
True,80,1,9.435,2026-03-13 to 2026-03-26,10997.749150018568,9.977491500185675,997.7491500185679,7.885256835724938,10997.749150018568,9.977491500185675,997.7491500185679,7.885256835724938,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00080_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.0,1.0,4.0,260,800,False,False,6.034863082323206,6.034863082323206,6.034863082323206
True,38,1,8.623,2026-03-13 to 2026-03-26,11004.260586108763,10.042605861087628,1004.2605861087632,8.017926542486297,11004.260586108763,10.042605861087628,1004.2605861087632,8.017926542486297,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00038_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,2.0,0.0,4.0,260,800,False,False,6.033642589844479,6.033642589844479,6.033642589844479
True,37,1,8.944,2026-03-13 to 2026-03-26,11004.260586108763,10.042605861087628,1004.2605861087632,8.017926542486297,11004.260586108763,10.042605861087628,1004.2605861087632,8.017926542486297,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00037_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,2.0,0.0,2.0,260,800,False,False,6.033642589844479,6.033642589844479,6.033642589844479
True,36,1,8.785,2026-03-13 to 2026-03-26,11004.260586108763,10.042605861087628,1004.2605861087632,8.017926542486297,11004.260586108763,10.042605861087628,1004.2605861087632,8.017926542486297,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00036_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,2.0,0.0,1.0,260,800,False,False,6.033642589844479,6.033642589844479,6.033642589844479
True,84,1,8.859,2026-03-13 to 2026-03-26,10997.199455020296,9.971994550202968,997.1994550202962,7.885256296531447,10997.199455020296,9.971994550202968,997.1994550202962,7.885256296531447,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00084_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.5,0.0,1.0,260,800,False,False,6.029366401937244,6.029366401937244,6.029366401937244
True,86,1,8.584,2026-03-13 to 2026-03-26,10997.199455020296,9.971994550202968,997.1994550202962,7.885256296531447,10997.199455020296,9.971994550202968,997.1994550202962,7.885256296531447,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00086_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.5,0.0,4.0,260,800,False,False,6.029366401937244,6.029366401937244,6.029366401937244
True,85,1,9.254,2026-03-13 to 2026-03-26,10997.199455020296,9.971994550202968,997.1994550202962,7.885256296531447,10997.199455020296,9.971994550202968,997.1994550202962,7.885256296531447,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00085_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.5,0.0,2.0,260,800,False,False,6.029366401937244,6.029366401937244,6.029366401937244
True,41,1,8.896,2026-03-13 to 2026-03-26,11002.610029551426,10.02610029551425,1002.6100295514261,8.022525646159183,11002.610029551426,10.02610029551425,1002.6100295514261,8.022525646159183,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00041_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,2.0,0.5,4.0,260,800,False,False,6.014837472434659,6.014837472434659,6.014837472434659
True,39,1,9.149,2026-03-13 to 2026-03-26,11002.610029551426,10.02610029551425,1002.6100295514261,8.022525646159183,11002.610029551426,10.02610029551425,1002.6100295514261,8.022525646159183,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00039_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,2.0,0.5,1.0,260,800,False,False,6.014837472434659,6.014837472434659,6.014837472434659
True,40,1,9.963,2026-03-13 to 2026-03-26,11002.610029551426,10.02610029551425,1002.6100295514261,8.022525646159183,11002.610029551426,10.02610029551425,1002.6100295514261,8.022525646159183,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00040_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,2.0,0.5,2.0,260,800,False,False,6.014837472434659,6.014837472434659,6.014837472434659
True,88,1,8.682,2026-03-13 to 2026-03-26,10995.549957579662,9.955499575796622,995.5499575796621,7.89064848131356,10995.549957579662,9.955499575796622,995.5499575796621,7.89064848131356,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00088_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.5,0.5,2.0,260,800,False,False,6.010175335139842,6.010175335139842,6.010175335139842
True,87,1,8.786,2026-03-13 to 2026-03-26,10995.549957579662,9.955499575796622,995.5499575796621,7.89064848131356,10995.549957579662,9.955499575796622,995.5499575796621,7.89064848131356,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00087_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.5,0.5,1.0,260,800,False,False,6.010175335139842,6.010175335139842,6.010175335139842
True,89,1,9.782,2026-03-13 to 2026-03-26,10995.549957579662,9.955499575796622,995.5499575796621,7.89064848131356,10995.549957579662,9.955499575796622,995.5499575796621,7.89064848131356,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00089_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.5,0.5,4.0,260,800,False,False,6.010175335139842,6.010175335139842,6.010175335139842
True,83,1,8.469,2026-03-13 to 2026-03-26,10994.44982529556,9.944498252955603,994.44982529556,7.896043323437249,10994.44982529556,9.944498252955603,994.44982529556,7.896043323437249,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00083_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.0,2.0,4.0,260,800,False,False,5.996476591236978,5.996476591236978,5.996476591236978
True,81,1,8.918,2026-03-13 to 2026-03-26,10994.44982529556,9.944498252955603,994.44982529556,7.896043323437249,10994.44982529556,9.944498252955603,994.44982529556,7.896043323437249,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00081_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.0,2.0,1.0,260,800,False,False,5.996476591236978,5.996476591236978,5.996476591236978
True,82,1,9.241,2026-03-13 to 2026-03-26,10994.44982529556,9.944498252955603,994.44982529556,7.896043323437249,10994.44982529556,9.944498252955603,994.44982529556,7.896043323437249,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00082_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.0,2.0,2.0,260,800,False,False,5.996476591236978,5.996476591236978,5.996476591236978
True,44,1,10.094,2026-03-13 to 2026-03-26,11000.959638049746,10.009596380497454,1000.959638049746,8.027124749832039,11000.959638049746,10.009596380497454,1000.959638049746,8.027124749832039,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00044_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,2.0,1.0,4.0,260,800,False,False,5.996034005581435,5.996034005581435,5.996034005581435
True,43,1,9.893,2026-03-13 to 2026-03-26,11000.959638049746,10.009596380497454,1000.959638049746,8.027124749832039,11000.959638049746,10.009596380497454,1000.959638049746,8.027124749832039,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00043_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,2.0,1.0,2.0,260,800,False,False,5.996034005581435,5.996034005581435,5.996034005581435
True,42,1,9.747,2026-03-13 to 2026-03-26,11000.959638049746,10.009596380497454,1000.959638049746,8.027124749832039,11000.959638049746,10.009596380497454,1000.959638049746,8.027124749832039,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00042_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,2.0,1.0,1.0,260,800,False,False,5.996034005581435,5.996034005581435,5.996034005581435
True,90,1,9.688,2026-03-13 to 2026-03-26,10993.900625088776,9.93900625088775,993.900625088776,7.896041705233239,10993.900625088776,9.93900625088775,993.900625088776,7.896041705233239,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00090_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.5,1.0,1.0,260,800,False,False,5.990985398271131,5.990985398271131,5.990985398271131
True,91,1,9.307,2026-03-13 to 2026-03-26,10993.900625088776,9.93900625088775,993.900625088776,7.896041705233239,10993.900625088776,9.93900625088775,993.900625088776,7.896041705233239,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00091_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.5,1.0,2.0,260,800,False,False,5.990985398271131,5.990985398271131,5.990985398271131
True,92,1,9.533,2026-03-13 to 2026-03-26,10993.900625088776,9.93900625088775,993.900625088776,7.896041705233239,10993.900625088776,9.93900625088775,993.900625088776,7.896041705233239,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00092_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.5,1.0,4.0,260,800,False,False,5.990985398271131,5.990985398271131,5.990985398271131
True,98,1,9.216,2026-03-13 to 2026-03-26,10993.351149913555,9.93351149913555,993.3511499135548,7.896041165939784,10993.351149913555,9.93351149913555,993.3511499135548,7.896041165939784,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00098_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,1.0,0.0,4.0,260,800,False,False,5.9854909161656575,5.9854909161656575,5.9854909161656575
True,97,1,9.53,2026-03-13 to 2026-03-26,10993.351149913555,9.93351149913555,993.3511499135548,7.896041165939784,10993.351149913555,9.93351149913555,993.3511499135548,7.896041165939784,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00097_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,1.0,0.0,2.0,260,800,False,False,5.9854909161656575,5.9854909161656575,5.9854909161656575
True,96,1,9.44,2026-03-13 to 2026-03-26,10993.351149913555,9.93351149913555,993.3511499135548,7.896041165939784,10993.351149913555,9.93351149913555,993.3511499135548,7.896041165939784,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00096_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,1.0,0.0,1.0,260,800,False,False,5.9854909161656575,5.9854909161656575,5.9854909161656575
True,99,1,9.452,2026-03-13 to 2026-03-26,10991.70222968983,9.917022296898303,991.7022296898303,7.901434889672681,10991.70222968983,9.917022296898303,991.7022296898303,7.901434889672681,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00099_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,1.0,0.5,1.0,260,800,False,False,5.9663048520619615,5.9663048520619615,5.9663048520619615
True,100,1,9.244,2026-03-13 to 2026-03-26,10991.70222968983,9.917022296898303,991.7022296898303,7.901434889672681,10991.70222968983,9.917022296898303,991.7022296898303,7.901434889672681,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00100_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,1.0,0.5,2.0,260,800,False,False,5.9663048520619615,5.9663048520619615,5.9663048520619615
True,101,1,9.083,2026-03-13 to 2026-03-26,10991.70222968983,9.917022296898303,991.7022296898303,7.901434889672681,10991.70222968983,9.917022296898303,991.7022296898303,7.901434889672681,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00101_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,1.0,0.5,4.0,260,800,False,False,5.9663048520619615,5.9663048520619615,5.9663048520619615
True,47,1,9.765,2026-03-13 to 2026-03-26,10997.659350180336,9.976593501803354,997.6593501803363,8.036322957177797,10997.659350180336,9.976593501803354,997.6593501803363,8.036322957177797,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00047_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,2.0,2.0,4.0,260,800,False,False,5.958432023214455,5.958432023214455,5.958432023214455
True,45,1,9.963,2026-03-13 to 2026-03-26,10997.659350180336,9.976593501803354,997.6593501803363,8.036322957177797,10997.659350180336,9.976593501803354,997.6593501803363,8.036322957177797,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00045_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,2.0,2.0,1.0,260,800,False,False,5.958432023214455,5.958432023214455,5.958432023214455
True,46,1,9.994,2026-03-13 to 2026-03-26,10997.659350180336,9.976593501803354,997.6593501803363,8.036322957177797,10997.659350180336,9.976593501803354,997.6593501803363,8.036322957177797,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00046_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:55,2.0,2.0,2.0,260,800,False,False,5.958432023214455,5.958432023214455,5.958432023214455
True,94,1,9.378,2026-03-13 to 2026-03-26,10990.602454923242,9.906024549232416,990.6024549232425,7.906831271409057,10990.602454923242,9.906024549232416,990.6024549232425,7.906831271409057,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00094_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.5,2.0,2.0,260,800,False,False,5.952608913527888,5.952608913527888,5.952608913527888
True,93,1,9.657,2026-03-13 to 2026-03-26,10990.602454923242,9.906024549232416,990.6024549232425,7.906831271409057,10990.602454923242,9.906024549232416,990.6024549232425,7.906831271409057,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00093_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.5,2.0,1.0,260,800,False,False,5.952608913527888,5.952608913527888,5.952608913527888
True,95,1,10.08,2026-03-13 to 2026-03-26,10990.602454923242,9.906024549232416,990.6024549232425,7.906831271409057,10990.602454923242,9.906024549232416,990.6024549232425,7.906831271409057,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00095_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,0.5,2.0,4.0,260,800,False,False,5.952608913527888,5.952608913527888,5.952608913527888
True,103,1,9.005,2026-03-13 to 2026-03-26,10990.053474358125,9.900534743581257,990.0534743581247,7.9068296527971365,10990.053474358125,9.900534743581257,990.0534743581247,7.9068296527971365,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00103_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,1.0,1.0,2.0,260,800,False,False,5.94711991718269,5.94711991718269,5.94711991718269
True,102,1,9.603,2026-03-13 to 2026-03-26,10990.053474358125,9.900534743581257,990.0534743581247,7.9068296527971365,10990.053474358125,9.900534743581257,990.0534743581247,7.9068296527971365,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00102_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,1.0,1.0,1.0,260,800,False,False,5.94711991718269,5.94711991718269,5.94711991718269
True,104,1,9.139,2026-03-13 to 2026-03-26,10990.053474358125,9.900534743581257,990.0534743581247,7.9068296527971365,10990.053474358125,9.900534743581257,990.0534743581247,7.9068296527971365,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00104_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,1.0,1.0,4.0,260,800,False,False,5.94711991718269,5.94711991718269,5.94711991718269
True,106,1,9.933,2026-03-13 to 2026-03-26,10986.7564583378,9.867564583378009,986.7564583378007,7.916985746135545,10986.7564583378,9.867564583378009,986.7564583378007,7.916985746135545,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00106_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,1.0,2.0,2.0,260,800,False,False,5.909071710310236,5.909071710310236,5.909071710310236
True,105,1,9.421,2026-03-13 to 2026-03-26,10986.7564583378,9.867564583378009,986.7564583378007,7.916985746135545,10986.7564583378,9.867564583378009,986.7564583378007,7.916985746135545,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00105_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,1.0,2.0,1.0,260,800,False,False,5.909071710310236,5.909071710310236,5.909071710310236
True,107,1,9.593,2026-03-13 to 2026-03-26,10986.7564583378,9.867564583378009,986.7564583378007,7.916985746135545,10986.7564583378,9.867564583378009,986.7564583378007,7.916985746135545,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00107_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,1.0,2.0,4.0,260,800,False,False,5.909071710310236,5.909071710310236,5.909071710310236
True,108,1,9.68,2026-03-13 to 2026-03-26,10985.658661456755,9.856586614567542,985.658661456755,7.916983904659383,10985.658661456755,9.856586614567542,985.658661456755,7.916983904659383,0.0,cupy_available_cpu_logic,/home/chewy/projects/trading-compose-dev/research/reports/cost_stress_20260327/sweep_00108_aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m_2026-03-13_to_2026-03-26_paper_live_style_optimistic.json,aggr_adapt_t10_tr2_rv14_b85_m8_M30_intraday_pl_5m,paper_live_style_optimistic,market_order,15:56,2.0,0.0,1.0,260,800,False,False,5.898094662237851,5.898094662237851,5.898094662237851
