Variant,Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %,Sell Time Price,Buy Time Price
C_sp4.7_rv75_tr1.10_th1.20,2025-08-26,13436.56,SOXL,no change,no change,no change,no change,SOXL,13738.15,301.59,2.24,4.52,,
C_sp4.7_rv75_tr1.10_th1.20,2025-08-27,13738.15,SOXL,no change,no change,no change,no change,SOXL,13816.56,78.41,0.57,3.97,,
C_sp4.7_rv75_tr1.10_th1.20,2025-08-28,13816.56,SOXL,no change,no change,no change,no change,SOXL,14020.02,203.46,1.47,2.56,,
C_sp4.7_rv75_tr1.10_th1.20,2025-08-29,14020.02,SOXL,no change,no change,no change,no change,SOXL,12674.2,-1345.82,-9.6,11.91,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-02,12674.2,SOXL,no change,no change,no change,no change,SOXL,12372.25,-301.96,-2.38,14.01,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-03,12372.25,SOXL,no change,no change,no change,no change,SOXL,12152.03,-220.22,-1.78,15.54,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-04,12152.03,SOXL,no change,no change,no change,no change,SOXL,12532.0,379.97,3.13,12.9,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-05,12532.0,SOXL,no change,no change,no change,no change,SOXL,12965.89,433.9,3.46,9.88,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-08,12965.89,SOXL,no change,no change,no change,no change,SOXL,13255.18,289.28,2.23,7.87,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-09,13255.18,SOXL,no change,no change,no change,no change,SOXL,13311.56,56.38,0.43,7.48,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-10,13311.56,SOXL,no change,no change,no change,no change,SOXL,14027.38,715.83,5.38,2.51,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-11,14027.38,SOXL,no change,no change,no change,no change,SOXL,14272.54,245.16,1.75,0.8,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-12,14272.54,SOXL,no change,no change,no change,no change,SOXL,14395.1,122.55,0.86,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-15,14395.1,SOXL,no change,no change,no change,no change,SOXL,14669.69,274.59,1.91,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-16,14669.69,SOXL,no change,no change,no change,no change,SOXL,14983.4,313.71,2.14,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-17,14983.4,SOXL,no change,no change,no change,no change,SOXL,14984.97,1.57,0.01,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-18,14984.97,SOXL,no change,no change,no change,no change,SOXL,16483.78,1498.81,10.0,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-19,16483.78,SOXL,no change,no change,no change,no change,SOXL,16152.83,-330.94,-2.01,2.01,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-22,16152.83,SOXL,no change,no change,no change,no change,SOXL,16920.13,767.29,4.75,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-23,16920.13,SOXL,no change,no change,no change,no change,SOXL,16814.72,-105.4,-0.62,0.62,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-24,16814.72,SOXL,no change,no change,no change,no change,SOXL,16701.96,-112.77,-0.67,1.29,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-25,16701.96,SOXL,no change,no change,no change,no change,SOXL,16557.32,-144.64,-0.87,2.14,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-26,16557.32,SOXL,no change,no change,no change,no change,SOXL,16660.28,102.96,0.62,1.54,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-29,16660.28,SOXL,no change,no change,no change,no change,SOXL,16694.6,34.32,0.21,1.33,,
C_sp4.7_rv75_tr1.10_th1.20,2025-09-30,16694.6,SOXL,no change,no change,no change,no change,SOXL,17040.26,345.66,2.07,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-01,17040.26,SOXL,no change,no change,no change,no change,SOXL,18077.24,1036.98,6.09,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-02,18077.24,SOXL,no change,no change,no change,no change,SOXL,19133.83,1056.59,5.84,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-03,19133.83,SOXL,no change,no change,no change,no change,SOXL,18763.65,-370.17,-1.93,1.93,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-06,18763.65,SOXL,09:33,SOXL,15:55,SOXL,SOXL,20725.08,1961.42,10.45,0.0,42.3693,41.8197
C_sp4.7_rv75_tr1.10_th1.20,2025-10-07,20725.08,SOXL,no change,no change,no change,no change,SOXL,19288.04,-1437.04,-6.93,6.93,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-08,19288.04,SOXL,no change,no change,no change,no change,SOXL,21223.29,1935.25,10.03,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-09,21223.29,SOXL,no change,no change,no change,no change,SOXL,20871.42,-351.86,-1.66,1.66,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-10,20871.42,SOXL,no change,no change,no change,no change,SOXL,17109.96,-3761.47,-18.02,19.38,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-13,17109.96,SOXL,04:00,SOXL,15:55,SOXL,SOXL,18506.19,1396.23,8.16,12.8,37.81,39.145
C_sp4.7_rv75_tr1.10_th1.20,2025-10-14,18506.19,SOXL,no change,no change,no change,no change,SOXL,17319.56,-1186.63,-6.41,18.39,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-15,17319.56,SOXL,11:37,SOXL,15:55,SOXL,SOXL,18569.25,1249.7,7.22,12.51,39.3,39.7899
C_sp4.7_rv75_tr1.10_th1.20,2025-10-16,18569.25,SOXL,no change,no change,no change,no change,SOXL,18891.31,322.06,1.73,10.99,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-17,18891.31,SOXL,no change,no change,no change,no change,SOXL,18760.64,-130.67,-0.69,11.6,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-20,18760.64,SOXL,no change,no change,no change,no change,SOXL,19797.24,1036.6,5.53,6.72,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-21,19797.24,SOXL,no change,no change,no change,no change,SOXL,19439.66,-357.57,-1.81,8.4,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-22,19439.66,SOXL,no change,no change,15:55,SOXS,SOXS,17830.71,-1608.95,-8.28,15.99,,4.235
C_sp4.7_rv75_tr1.10_th1.20,2025-10-23,17830.71,SOXS,09:50,SOXS,15:55,SOXL,SOXL,16923.06,-907.65,-5.09,20.26,4.02,41.24
C_sp4.7_rv75_tr1.10_th1.20,2025-10-24,16923.06,SOXL,no change,no change,no change,no change,SOXL,17831.99,908.94,5.37,15.98,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-27,17831.99,SOXL,no change,no change,no change,no change,SOXL,19260.03,1428.04,8.01,9.25,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-28,19260.03,SOXL,no change,no change,no change,no change,SOXL,19311.32,51.29,0.27,9.01,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-29,19311.32,SOXL,no change,no change,no change,no change,SOXL,20314.64,1003.32,5.2,4.28,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-30,20314.64,SOXL,no change,no change,no change,no change,SOXL,19565.37,-749.27,-3.69,7.81,,
C_sp4.7_rv75_tr1.10_th1.20,2025-10-31,19565.37,SOXL,no change,no change,no change,no change,SOXL,19738.09,172.72,0.88,7.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-11-03,19738.09,SOXL,no change,no change,no change,no change,SOXL,19935.06,196.97,1.0,6.07,,
C_sp4.7_rv75_tr1.10_th1.20,2025-11-04,19935.06,SOXL,no change,no change,no change,no change,SOXL,17561.16,-2373.91,-11.91,17.26,,
C_sp4.7_rv75_tr1.10_th1.20,2025-11-05,17561.16,SOXL,15:50,SOXL,15:55,SOXL,SOXL,19432.41,1871.25,10.66,8.44,47.3901,47.255
C_sp4.7_rv75_tr1.10_th1.20,2025-11-06,19432.41,SOXL,no change,no change,no change,no change,SOXL,17711.43,-1720.97,-8.86,16.55,,
C_sp4.7_rv75_tr1.10_th1.20,2025-11-07,17711.43,SOXL,no change,no change,no change,no change,SOXL,16949.23,-762.2,-4.3,20.14,,
C_sp4.7_rv75_tr1.10_th1.20,2025-11-10,16949.23,SOXL,no change,no change,no change,no change,SOXL,18540.05,1590.82,9.39,12.64,,
C_sp4.7_rv75_tr1.10_th1.20,2025-11-11,18540.05,SOXL,no change,no change,no change,no change,SOXL,17193.29,-1346.76,-7.26,18.99,,
C_sp4.7_rv75_tr1.10_th1.20,2025-11-12,17193.29,SOXL,no change,no change,no change,no change,SOXL,17941.76,748.47,4.35,15.46,,
C_sp4.7_rv75_tr1.10_th1.20,2025-11-13,17941.76,SOXL,no change,no change,no change,no change,SOXL,16093.26,-1848.49,-10.3,24.17,,
C_sp4.7_rv75_tr1.10_th1.20,2025-11-14,16093.26,SOXL,no change,no change,no change,no change,SOXL,15953.74,-139.53,-0.87,24.83,,
C_sp4.7_rv75_tr1.10_th1.20,2025-11-17,15953.74,SOXL,no change,no change,no change,no change,SOXL,15149.5,-804.23,-5.04,28.62,,
C_sp4.7_rv75_tr1.10_th1.20,2025-11-18,15149.5,SOXL,no change,no change,no change,no change,SOXL,14265.37,-884.13,-5.84,32.78,,
C_sp4.7_rv75_tr1.10_th1.20,2025-11-19,14265.37,SOXL,17:36,SOXL,15:55,SOXL,SOXL,15721.99,1456.62,10.21,25.92,38.27,36.22
C_sp4.7_rv75_tr1.10_th1.20,2025-11-20,15721.99,SOXL,08:02,SOXL,15:55,SOXL,SOXL,16735.47,1013.48,6.45,21.15,38.74,30.83
C_sp4.7_rv75_tr1.10_th1.20,2025-11-21,16735.47,SOXL,no change,no change,no change,no change,SOXL,17180.59,445.12,2.66,19.05,,
C_sp4.7_rv75_tr1.10_th1.20,2025-11-24,17180.59,SOXL,10:11,SOXL,15:55,SOXL,SOXL,18635.76,1455.17,8.47,12.19,34.29,36.125
C_sp4.7_rv75_tr1.10_th1.20,2025-11-25,18635.76,SOXL,no change,no change,no change,no change,SOXL,18682.19,46.43,0.25,11.97,,
C_sp4.7_rv75_tr1.10_th1.20,2025-11-26,18682.19,SOXL,15:57,SOXL,15:55,SOXL,SOXL,20249.9,1567.7,8.39,4.59,39.305,39.305
C_sp4.7_rv75_tr1.10_th1.20,2025-11-28,20249.9,SOXL,no change,no change,no change,no change,SOXL,21154.07,904.17,4.47,0.33,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-01,21154.07,SOXL,no change,no change,no change,no change,SOXL,21336.97,182.9,0.86,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-02,21336.97,SOXL,no change,no change,no change,no change,SOXL,22552.84,1215.87,5.7,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-03,22552.84,SOXL,no change,no change,no change,no change,SOXL,23990.24,1437.41,6.37,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-04,23990.24,SOXL,no change,no change,no change,no change,SOXL,23207.14,-783.1,-3.26,3.26,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-05,23207.14,SOXL,no change,no change,no change,no change,SOXL,23979.94,772.8,3.33,0.04,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-08,23979.94,SOXL,no change,no change,no change,no change,SOXL,24590.45,610.51,2.55,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-09,24590.45,SOXL,no change,no change,no change,no change,SOXL,24652.27,61.82,0.25,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-10,24652.27,SOXL,no change,no change,no change,no change,SOXL,25690.4,1038.13,4.21,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-11,25690.4,SOXL,no change,no change,no change,no change,SOXL,25015.49,-674.91,-2.63,2.63,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-12,25015.49,SOXL,no change,no change,no change,no change,SOXL,21470.92,-3544.57,-14.17,16.42,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-15,21470.92,SOXL,no change,no change,no change,no change,SOXL,21141.19,-329.73,-1.54,17.71,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-16,21141.19,SOXL,no change,no change,no change,no change,SOXL,20984.05,-157.14,-0.74,18.32,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-17,20984.05,SOXL,no change,no change,no change,no change,SOXL,18477.61,-2506.44,-11.94,28.08,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-18,18477.61,SOXL,09:46,SOXL,15:55,SOXL,SOXL,20360.22,1882.61,10.19,20.75,39.69,38.7725
C_sp4.7_rv75_tr1.10_th1.20,2025-12-19,20360.22,SOXL,no change,no change,no change,no change,SOXL,21981.53,1621.31,7.96,14.44,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-22,21981.53,SOXL,no change,no change,no change,no change,SOXL,22662.08,680.56,3.1,11.79,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-23,22662.08,SOXL,no change,no change,no change,no change,SOXL,22934.62,272.54,1.2,10.73,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-24,22934.62,SOXL,no change,no change,no change,no change,SOXL,23110.54,175.92,0.77,10.04,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-26,23110.54,SOXL,no change,no change,no change,no change,SOXL,23249.69,139.16,0.6,9.5,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-29,23249.69,SOXL,no change,no change,no change,no change,SOXL,23000.21,-249.48,-1.07,10.47,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-30,23000.21,SOXL,no change,no change,no change,no change,SOXL,22961.67,-38.54,-0.17,10.62,,
C_sp4.7_rv75_tr1.10_th1.20,2025-12-31,22961.67,SOXL,no change,no change,no change,no change,SOXL,22241.46,-720.2,-3.14,13.42,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-02,22241.46,SOXL,10:20,SOXL,15:55,SOXL,SOXL,24692.52,2451.06,11.02,3.88,46.96,47.24
C_sp4.7_rv75_tr1.10_th1.20,2026-01-05,24692.52,SOXL,no change,no change,no change,no change,SOXL,25617.71,925.19,3.75,0.28,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-06,25617.71,SOXL,no change,no change,no change,no change,SOXL,28283.5,2665.79,10.41,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-07,28283.5,SOXL,no change,no change,no change,no change,SOXL,27262.92,-1020.58,-3.61,3.61,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-08,27262.92,SOXL,no change,no change,no change,no change,SOXL,25949.62,-1313.29,-4.82,8.25,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-09,25949.62,SOXL,no change,no change,no change,no change,SOXL,28346.22,2396.6,9.24,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-12,28346.22,SOXL,no change,no change,no change,no change,SOXL,28688.59,342.37,1.21,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-13,28688.59,SOXL,no change,no change,no change,no change,SOXL,29276.63,588.04,2.05,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-14,29276.63,SOXL,no change,no change,no change,no change,SOXL,28840.17,-436.46,-1.49,1.49,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-15,28840.17,SOXL,09:37,SOXL,15:55,SOXL,SOXL,31356.1,2515.93,8.72,0.0,60.131,58.19
C_sp4.7_rv75_tr1.10_th1.20,2026-01-16,31356.1,SOXL,no change,no change,no change,no change,SOXL,32724.8,1368.7,4.37,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-20,32724.8,SOXL,no change,no change,no change,no change,SOXL,31315.69,-1409.11,-4.31,4.31,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-21,31315.69,SOXL,11:42,SOXL,15:55,SOXL,SOXL,33882.11,2566.42,8.2,0.0,63.125,63.6
C_sp4.7_rv75_tr1.10_th1.20,2026-01-22,33882.11,SOXL,no change,no change,no change,no change,SOXL,33844.82,-37.29,-0.11,0.11,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-23,33844.82,SOXL,no change,no change,no change,no change,SOXL,32694.11,-1150.71,-3.4,3.51,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-26,32694.11,SOXL,no change,no change,no change,no change,SOXL,32326.52,-367.59,-1.12,4.59,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-27,32326.52,SOXL,no change,no change,no change,no change,SOXL,34606.64,2280.12,7.05,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-28,34606.64,SOXL,04:00,SOXL,15:55,SOXL,SOXL,37297.39,2690.75,7.78,0.0,70.78,70.055
C_sp4.7_rv75_tr1.10_th1.20,2026-01-29,37297.39,SOXL,no change,no change,no change,no change,SOXL,37406.53,109.14,0.29,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2026-01-30,37406.53,SOXL,no change,no change,no change,no change,SOXL,32886.44,-4520.09,-12.08,12.08,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-02,32886.44,SOXL,no change,no change,no change,no change,SOXL,34593.69,1707.25,5.19,7.52,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-03,34593.69,SOXL,no change,no change,no change,no change,SOXL,32425.91,-2167.78,-6.27,13.31,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-04,32425.91,SOXL,no change,no change,no change,no change,SOXL,28430.29,-3995.62,-12.32,24.0,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-05,28430.29,SOXL,no change,no change,no change,no change,SOXL,28169.36,-260.93,-0.92,24.69,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-06,28169.36,SOXL,09:56,SOXL,15:55,SOXL,SOXL,31573.45,3404.09,12.08,15.59,59.07,61.91
C_sp4.7_rv75_tr1.10_th1.20,2026-02-09,31573.45,SOXL,no change,no change,no change,no change,SOXL,32672.48,1099.03,3.48,12.66,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-10,32672.48,SOXL,no change,no change,no change,no change,SOXL,32303.81,-368.67,-1.13,13.64,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-11,32303.81,SOXL,no change,no change,no change,no change,SOXL,34799.13,2495.33,7.72,6.97,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-12,34799.13,SOXL,no change,no change,no change,no change,SOXL,32236.44,-2562.7,-7.36,13.82,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-13,32236.44,SOXL,no change,no change,no change,no change,SOXL,32789.78,553.34,1.72,12.34,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-17,32789.78,SOXL,no change,no change,no change,no change,SOXL,32759.18,-30.6,-0.09,12.42,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-18,32759.18,SOXL,no change,no change,no change,no change,SOXL,33881.15,1121.98,3.42,9.42,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-19,33881.15,SOXL,no change,no change,no change,no change,SOXL,33090.67,-790.48,-2.33,11.54,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-20,33090.67,SOXL,no change,no change,no change,no change,SOXL,34062.2,971.53,2.94,8.94,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-23,34062.2,SOXL,no change,no change,no change,no change,SOXL,33298.44,-763.76,-2.24,10.98,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-24,33298.44,SOXL,no change,no change,no change,no change,SOXL,35015.88,1717.44,5.16,6.39,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-25,35015.88,SOXL,no change,no change,no change,no change,SOXL,36668.25,1652.37,4.72,1.97,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-26,36668.25,SOXL,no change,no change,no change,no change,SOXL,33205.42,-3462.83,-9.44,11.23,,
C_sp4.7_rv75_tr1.10_th1.20,2026-02-27,33205.42,SOXL,no change,no change,15:55,SOXS,SOXS,31916.41,-1289.01,-3.88,14.68,,1.7999
C_sp4.7_rv75_tr1.10_th1.20,2026-03-02,31916.41,SOXS,no change,no change,no change,no change,SOXS,31918.18,1.77,0.01,14.67,,
C_sp4.7_rv75_tr1.10_th1.20,2026-03-03,31918.18,SOXS,no change,no change,no change,no change,SOXS,36706.56,4788.38,15.0,1.87,,
C_sp4.7_rv75_tr1.10_th1.20,2026-03-04,36706.56,SOXS,no change,no change,no change,no change,SOXS,34313.05,-2393.51,-6.52,8.27,,
C_sp4.7_rv75_tr1.10_th1.20,2026-03-05,34313.05,SOXS,13:43,SOXS,15:55,SOXS,SOXS,36847.01,2533.97,7.38,1.5,41.72,40.4
C_sp4.7_rv75_tr1.10_th1.20,2026-03-06,36847.01,SOXS,09:30,SOXS,15:55,SOXL,SOXL,39059.6,2212.59,6.0,0.0,43.2286,47.66
C_sp4.7_rv75_tr1.10_th1.20,2026-03-09,39059.6,SOXL,15:43,SOXL,15:55,SOXL,SOXL,43096.95,4037.35,10.34,0.0,52.805,52.975
C_sp4.7_rv75_tr1.10_th1.20,2026-03-10,43096.95,SOXL,no change,no change,no change,no change,SOXL,44065.06,968.11,2.25,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2026-03-11,44065.06,SOXL,no change,no change,15:55,SOXS,SOXS,45642.32,1577.26,3.58,0.0,,37.8201
C_sp4.7_rv75_tr1.10_th1.20,2026-03-12,45642.32,SOXS,10:02,SOXS,15:55,SOXL,SOXL,49185.17,3542.85,7.76,0.0,40.685,50.09
C_sp4.7_rv75_tr1.10_th1.20,2026-03-13,49185.17,SOXL,no change,no change,no change,no change,SOXL,49528.84,343.68,0.7,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2026-03-16,49528.84,SOXL,15:13,SOXL,15:55,SOXL,SOXL,53460.66,3931.82,7.94,0.0,54.41,53.71
C_sp4.7_rv75_tr1.10_th1.20,2026-03-17,53460.66,SOXL,no change,no change,no change,no change,SOXL,54535.65,1074.99,2.01,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2026-03-18,54535.65,SOXL,no change,no change,no change,no change,SOXL,54207.18,-328.47,-0.6,0.6,,
C_sp4.7_rv75_tr1.10_th1.20,2026-03-19,54207.18,SOXL,no change,no change,no change,no change,SOXL,54734.72,527.54,0.97,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2026-03-20,54734.72,SOXL,no change,no change,no change,no change,SOXL,50509.43,-4225.29,-7.72,7.72,,
C_sp4.7_rv75_tr1.10_th1.20,2026-03-23,50509.43,SOXL,10:50,SOXL,15:55,SOXS,SOXS,55291.19,4781.77,9.47,0.0,55.76,38.94
C_sp4.7_rv75_tr1.10_th1.20,2026-03-24,55291.19,SOXS,11:24,SOXS,no change,no change,CASH,52671.87,-2619.33,-4.74,4.74,36.815,
C_sp4.7_rv75_tr1.10_th1.20,2026-03-25,52671.87,CASH,no change,no change,15:55,SOXS,SOXS,52666.6,-5.27,-0.01,4.75,,36.015
C_sp4.7_rv75_tr1.10_th1.20,2026-03-26,52666.6,SOXS,11:46,SOXS,15:55,SOXL,SOXL,57124.27,4457.67,8.46,0.0,38.99,48.99
C_sp4.7_rv75_tr1.10_th1.20,2026-03-27,57124.27,SOXL,no change,no change,no change,no change,SOXL,54325.77,-2798.49,-4.9,4.9,,
C_sp4.7_rv75_tr1.10_th1.20,2026-03-30,54325.77,SOXL,no change,no change,no change,no change,SOXL,47568.58,-6757.2,-12.44,16.73,,
C_sp4.7_rv75_tr1.10_th1.20,2026-03-31,47568.58,SOXL,10:09,SOXL,15:55,SOXL,SOXL,51022.09,3453.51,7.26,10.68,43.81,47.945
C_sp4.7_rv75_tr1.10_th1.20,2026-04-01,51022.09,SOXL,14:02,SOXL,15:55,SOXL,SOXL,56278.66,5256.57,10.3,1.48,52.8081,52.205
C_sp4.7_rv75_tr1.10_th1.20,2026-04-02,56278.66,SOXL,no change,no change,no change,no change,SOXL,56882.36,603.7,1.07,0.42,,
C_sp4.7_rv75_tr1.10_th1.20,2026-04-06,56882.36,SOXL,no change,no change,no change,no change,SOXL,58973.74,2091.38,3.68,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2026-04-07,58973.74,SOXL,19:33,SOXL,15:55,SOXL,SOXL,68063.52,9089.78,15.41,0.0,63.06,56.375
C_sp4.7_rv75_tr1.10_th1.20,2026-04-08,68063.52,SOXL,07:15,SOXL,15:55,SOXL,SOXL,78848.12,10784.59,15.84,0.0,65.3,67.35
C_sp4.7_rv75_tr1.10_th1.20,2026-04-09,78848.12,SOXL,no change,no change,no change,no change,SOXL,84204.17,5356.05,6.79,0.0,,
C_sp4.7_rv75_tr1.10_th1.20,2026-04-10,84204.17,SOXL,no change,no change,no change,no change,SOXL,89484.12,5279.96,6.27,0.0,,
OV_sh6_h1_dd0w20_re1_SOXS,2025-04-10,10000.0,CASH,no change,no change,15:55,SPXS,SPXS,9999.0,-1.0,-0.01,0.01,,7.8099
OV_sh6_h1_dd0w20_re1_SOXS,2025-04-11,9999.0,SPXS,08:01,SQQQ,no change,no change,CASH,9529.05,-469.95,-4.7,4.71,37.63,
OV_sh6_h1_dd0w20_re1_SOXS,2025-04-14,9529.05,CASH,no change,no change,15:55,SPXS,SPXS,9528.09,-0.95,-0.01,4.72,,7.1898
OV_sh6_h1_dd0w20_re1_SOXS,2025-04-15,9528.09,SPXS,no change,no change,15:55,SQQQ,SPXS,9592.38,64.29,0.67,4.08,,35.3073
OV_sh6_h1_dd0w20_re1_SOXS,2025-04-16,9592.38,SQQQ,no change,no change,15:55,TMV,TMV,10369.62,777.23,8.1,0.0,,37.41
OV_sh6_h1_dd0w20_re1_SOXS,2025-04-17,10369.62,TMV,no change,no change,no change,no change,TMV,10492.82,123.21,1.19,0.0,,
OV_sh6_h1_dd0w20_re1_SOXS,2025-04-21,10492.82,TMV,no change,no change,no change,no change,TMV,11128.67,635.85,6.06,0.0,,
OV_sh6_h1_dd0w20_re1_SOXS,2025-04-22,11128.67,TMV,no change,no change,15:55,SPXS,SPXS,10637.06,-491.61,-4.42,4.42,,7.665
OV_sh6_h1_dd0w20_re1_SOXS,2025-04-23,10637.06,SPXS,06:46,SPXS,15:55,SQQQ,SQQQ,9823.09,-813.97,-7.65,11.73,7.08,35.44
OV_sh6_h1_dd0w20_re1_SOXS,2025-04-24,9823.09,SQQQ,10:28,SQQQ,15:55,SPXS,SPXS,9591.39,-231.7,-2.36,13.81,33.775,6.815
OV_sh6_h1_dd0w20_re1_SOXS,2025-04-25,9591.39,SPXS,no change,no change,15:55,SPXL,SPXL,9501.75,-89.64,-0.93,14.62,,125.5236
OV_sh6_h1_dd0w20_re1_SOXS,2025-04-28,9501.75,TMF,09:58,TQQQ,15:55,SPXS,SPXS,9563.22,61.47,0.65,14.07,53.365,6.635
OV_sh6_h1_dd0w20_re1_SOXS,2025-04-29,9563.22,SPXS,no change,no change,15:55,TMV,TMV,9436.54,-126.68,-1.32,15.21,,35.208
OV_sh6_h1_dd0w20_re1_SOXS,2025-04-30,9436.54,SQQQ,16:35,SQQQ,15:55,SPXL,SPXL,9324.73,-111.8,-1.18,16.21,30.0501,129.27
OV_sh6_h1_dd0w20_re1_SOXS,2025-05-01,9324.73,TQQQ,09:59,TQQQ,15:55,TQQQ,SPXL,9372.0,47.27,0.51,15.79,56.75,57.12
OV_sh6_h1_dd0w20_re1_SOXS,2025-05-02,9372.0,SPXL,no change,no change,no change,no change,SPXL,9531.71,159.71,1.7,14.35,,
